symbol,date,open,high,low,close,volume
NZDUSD,2026-06-09,0.58068,0.58477,0.5799,0.58165,191938
NZDUSD,2026-06-08,0.57793,0.5837,0.57778,0.58068,191952
NZDUSD,2026-06-07,0.57774,0.57961,0.5769,0.57947,42266
NZDUSD,2026-06-05,0.58667,0.58847,0.57889,0.57919,230763
NZDUSD,2026-06-04,0.58582,0.58871,0.58567,0.58667,240978
NZDUSD,2026-06-03,0.59249,0.59354,0.58577,0.58582,199247
NZDUSD,2026-06-02,0.59276,0.59456,0.5918,0.59249,183159
NZDUSD,2026-06-01,0.59858,0.59858,0.59111,0.59276,193960
NZDUSD,2026-05-31,0.59858,0.59858,0.59647,0.59678,24818
NZDUSD,2026-05-29,0.59342,0.59941,0.59244,0.59858,197464
NZDUSD,2026-05-28,0.59009,0.59357,0.58641,0.59342,313598
NZDUSD,2026-05-27,0.58359,0.59119,0.58331,0.59009,205864
NZDUSD,2026-05-26,0.58717,0.58722,0.58317,0.58359,109110
NZDUSD,2026-05-25,0.58737,0.58817,0.58621,0.58717,71851
NZDUSD,2026-05-24,0.58737,0.58817,0.58666,0.58702,22614
NZDUSD,2026-05-22,0.58731,0.58797,0.58432,0.58446,131125
NZDUSD,2026-05-21,0.58672,0.58881,0.58452,0.58731,199391
NZDUSD,2026-05-20,0.58336,0.5888,0.5815,0.58672,184882
NZDUSD,2026-05-19,0.58745,0.58791,0.58175,0.58336,169009
NZDUSD,2026-05-18,0.58376,0.58819,0.5823,0.58745,188344
NZDUSD,2026-05-17,0.58341,0.58815,0.58245,0.58326,42188
NZDUSD,2026-05-15,0.59102,0.59149,0.58327,0.58335,176153
NZDUSD,2026-05-14,0.59355,0.59419,0.59091,0.59102,125523
NZDUSD,2026-05-13,0.59517,0.59659,0.59194,0.59355,130599
NZDUSD,2026-05-12,0.59632,0.59689,0.59339,0.59517,148064
NZDUSD,2026-05-11,0.59325,0.59689,0.59325,0.59632,109912
NZDUSD,2026-05-10,0.59325,0.59573,0.59325,0.59468,26222
NZDUSD,2026-05-08,0.59375,0.59688,0.59304,0.59631,138920
NZDUSD,2026-05-07,0.59545,0.59834,0.59361,0.59375,159418
NZDUSD,2026-05-06,0.58809,0.59908,0.58709,0.59545,200450
NZDUSD,2026-05-05,0.5872,0.59058,0.58567,0.58809,118305
NZDUSD,2026-05-04,0.59052,0.59263,0.58604,0.5872,219904
NZDUSD,2026-05-03,0.58789,0.59129,0.58657,0.59043,25824
NZDUSD,2026-05-01,0.59074,0.59249,0.58868,0.58902,176553
NZDUSD,2026-04-30,0.5826,0.59106,0.5816,0.59074,393718
NZDUSD,2026-04-29,0.58842,0.5892,0.58149,0.5826,215784
NZDUSD,2026-04-28,0.59037,0.59178,0.58658,0.58842,135074
NZDUSD,2026-04-27,0.58615,0.59238,0.58549,0.59037,107662
NZDUSD,2026-04-26,0.58707,0.59242,0.58707,0.58709,26743
NZDUSD,2026-04-24,0.58513,0.58831,0.58402,0.58752,134503
NZDUSD,2026-04-23,0.59032,0.591,0.58403,0.58513,359646
NZDUSD,2026-04-22,0.58907,0.59228,0.58844,0.59032,119633
NZDUSD,2026-04-21,0.58897,0.59206,0.5872,0.58907,160828
NZDUSD,2026-04-20,0.58524,0.58955,0.5847,0.58897,135746
NZDUSD,2026-04-19,0.58662,0.58962,0.58645,0.58652,29672
NZDUSD,2026-04-17,0.58904,0.5929,0.58775,0.58796,192508
NZDUSD,2026-04-16,0.59098,0.59221,0.58821,0.58904,238532
NZDUSD,2026-04-15,0.58994,0.59195,0.58917,0.59098,193858
NZDUSD,2026-04-14,0.58658,0.592,0.58568,0.58994,180951
NZDUSD,2026-04-13,0.5794,0.58735,0.5794,0.58658,193854
NZDUSD,2026-04-12,0.5803,0.58489,0.58019,0.58043,31012
NZDUSD,2026-04-10,0.58552,0.58689,0.58322,0.58329,176034
NZDUSD,2026-04-09,0.58217,0.58735,0.58137,0.58552,275252
NZDUSD,2026-04-08,0.57292,0.5859,0.57152,0.58217,286122
NZDUSD,2026-04-07,0.57083,0.57331,0.56893,0.57292,258306
NZDUSD,2026-04-06,0.5689,0.57296,0.56808,0.57083,189935
NZDUSD,2026-04-05,0.56877,0.5729,0.56867,0.56867,30936
NZDUSD,2026-04-03,0.57134,0.57201,0.56794,0.56798,43311
NZDUSD,2026-04-02,0.57507,0.5759,0.56995,0.57134,444998
NZDUSD,2026-04-01,0.57448,0.57773,0.57305,0.57507,193630
NZDUSD,2026-03-31,0.57207,0.57486,0.56978,0.57448,221579
NZDUSD,2026-03-30,0.57465,0.57495,0.56996,0.57207,155593
NZDUSD,2026-03-29,0.57283,0.57501,0.57009,0.57279,41818
NZDUSD,2026-03-27,0.57591,0.57777,0.57378,0.57391,168400
NZDUSD,2026-03-26,0.58051,0.5811,0.57502,0.57591,332722
NZDUSD,2026-03-25,0.58349,0.58434,0.58039,0.58051,209044
NZDUSD,2026-03-24,0.58573,0.58668,0.57935,0.58349,328668
NZDUSD,2026-03-23,0.58147,0.58874,0.5762,0.58573,525866
NZDUSD,2026-03-22,0.58074,0.58341,0.58026,0.58321,55045
NZDUSD,2026-03-20,0.58738,0.58918,0.58177,0.58231,257701
NZDUSD,2026-03-19,0.5796,0.58923,0.57847,0.58738,587644
NZDUSD,2026-03-18,0.58574,0.58725,0.57885,0.5796,218578
NZDUSD,2026-03-17,0.58606,0.58686,0.58166,0.58574,209672
NZDUSD,2026-03-16,0.57899,0.58693,0.57755,0.58606,215557
NZDUSD,2026-03-15,0.5776,0.5816,0.5776,0.58124,39028
NZDUSD,2026-03-13,0.58541,0.5862,0.57687,0.57687,197903
NZDUSD,2026-03-12,0.5913,0.59137,0.58509,0.58541,422832
NZDUSD,2026-03-11,0.59287,0.59483,0.59049,0.5913,213424
NZDUSD,2026-03-10,0.59327,0.59644,0.59073,0.59287,264222
NZDUSD,2026-03-09,0.58613,0.59349,0.58482,0.59327,370405
NZDUSD,2026-03-08,0.58613,0.58799,0.58485,0.58689,81874
NZDUSD,2026-03-06,0.58952,0.59156,0.58573,0.58984,297530
NZDUSD,2026-03-05,0.59402,0.59485,0.58728,0.58952,281041
NZDUSD,2026-03-04,0.58882,0.59422,0.58612,0.59402,291462
NZDUSD,2026-03-03,0.59363,0.59556,0.5836,0.58882,387923
NZDUSD,2026-03-02,0.59466,0.59946,0.5916,0.59363,246520
NZDUSD,2026-03-01,0.59984,0.59984,0.5951,0.59766,0
NZDUSD,2026-02-27,0.59717,0.60048,0.59694,0.59902,147554
NZDUSD,2026-02-26,0.59968,0.60128,0.59572,0.59717,310744
NZDUSD,2026-02-25,0.5965,0.60026,0.59556,0.59968,136290
NZDUSD,2026-02-24,0.59558,0.59739,0.59423,0.5965,116288
NZDUSD,2026-02-23,0.59722,0.60032,0.59514,0.59558,130983
NZDUSD,2026-02-22,0.59722,0.60032,0.59706,0.59841,36079
NZDUSD,2026-02-20,0.59707,0.59852,0.59377,0.59709,183626
NZDUSD,2026-02-19,0.59632,0.59903,0.59457,0.59707,251978
NZDUSD,2026-02-18,0.60464,0.60532,0.59613,0.59632,106043
NZDUSD,2026-02-17,0.60325,0.60507,0.60041,0.60464,134211
NZDUSD,2026-02-16,0.60297,0.60481,0.60225,0.60325,66175
NZDUSD,2026-02-15,0.60297,0.60403,0.60225,0.60322,19593
NZDUSD,2026-02-13,0.60352,0.60506,0.60143,0.60341,161534
NZDUSD,2026-02-12,0.6048,0.60761,0.60255,0.60352,296556
NZDUSD,2026-02-11,0.60423,0.60733,0.60234,0.6048,170273
NZDUSD,2026-02-10,0.60524,0.60614,0.60333,0.60423,110351
NZDUSD,2026-02-09,0.601,0.60599,0.59969,0.60524,130115
NZDUSD,2026-02-08,0.601,0.60339,0.60078,0.60149,35844
NZDUSD,2026-02-06,0.59488,0.60269,0.59281,0.60107,143348
NZDUSD,2026-02-05,0.59991,0.60086,0.59477,0.59488,389436
NZDUSD,2026-02-04,0.60447,0.60518,0.59874,0.59991,168202
NZDUSD,2026-02-03,0.59984,0.60632,0.59907,0.60447,192444
NZDUSD,2026-02-02,0.60091,0.60335,0.59905,0.59984,264086
NZDUSD,2026-02-01,0.60091,0.60335,0.59928,0.60159,87375
NZDUSD,2026-01-30,0.60779,0.60807,0.60098,0.60172,292590
NZDUSD,2026-01-29,0.60597,0.60926,0.60224,0.60779,486998
NZDUSD,2026-01-28,0.60439,0.60616,0.60078,0.60597,224965
NZDUSD,2026-01-27,0.59727,0.60503,0.59548,0.60439,186221
NZDUSD,2026-01-26,0.59655,0.5999,0.5946,0.59727,172299
NZDUSD,2026-01-25,0.59655,0.59753,0.5946,0.59617,44485
NZDUSD,2026-01-23,0.59256,0.59512,0.58914,0.59448,153250
NZDUSD,2026-01-22,0.58425,0.59286,0.58344,0.59256,253180
NZDUSD,2026-01-21,0.58315,0.58663,0.58208,0.58425,152389
NZDUSD,2026-01-20,0.57975,0.58511,0.57888,0.58315,158124
NZDUSD,2026-01-19,0.57391,0.5803,0.57372,0.57975,114528
NZDUSD,2026-01-18,0.57391,0.57773,0.57372,0.5776,45512
NZDUSD,2026-01-16,0.57419,0.57673,0.57381,0.57496,78103
NZDUSD,2026-01-15,0.57448,0.57523,0.57254,0.57419,122292
NZDUSD,2026-01-14,0.5736,0.5756,0.57305,0.57448,128884
NZDUSD,2026-01-13,0.57717,0.57823,0.57348,0.5736,140518
