date,country,event,currency,previous,estimate,actual,change,impact,changePercentage,unit
2025-05-16 14:00:00,US,Michigan Consumer Sentiment (May),USD,52.2,53.4,50.8,-1.4,High,-2.682,
2025-05-22 14:00:00,US,Existing Home Sales (Apr),USD,4.02,4.1,4.0,-0.02,High,-0.498,M
2025-05-27 12:30:00,US,Durable Goods Orders MoM (Apr),USD,7.6,-7.8,-6.3,-13.9,High,-182.895,%
2025-05-27 14:00:00,US,CB Consumer Confidence (May),USD,85.7,87.1,98.0,12.3,High,14.352,
2025-05-28 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2025-05-30 12:30:00,US,Core PCE Price Index MoM (Apr),USD,0.1,0.1,0.1,0.0,High,0.0,%
2025-05-30 12:30:00,US,Personal Spending MoM (Apr),USD,0.7,0.2,0.2,-0.5,High,-71.429,%
2025-05-30 12:30:00,US,Personal Income MoM (Apr),USD,0.7,0.3,0.8,0.1,High,14.286,%
2025-06-02 14:00:00,US,ISM Manufacturing PMI (May),USD,48.7,49.5,48.5,-0.2,High,-0.411,
2025-06-02 17:00:00,US,Fed Chair Powell Speech,USD,,,,,High,0.0,
2025-06-03 14:00:00,US,JOLTs Job Openings (Apr),USD,7.2,7.1,7.391,0.191,High,2.653,M
2025-06-04 14:00:00,US,ISM Services PMI (May),USD,51.6,52.0,49.9,-1.7,High,-3.295,
2025-06-04 14:00:00,US,ISM Non-Manufacturing PMI (May),USD,51.6,52.0,49.9,-1.7,High,-3.295,
2025-06-04 14:00:00,US,ISM Non-Manufacturing Prices (May),USD,65.1,65.1,68.7,3.6,High,5.53,
2025-06-06 12:30:00,US,Unemployment Rate (May),USD,4.2,4.2,4.2,0.0,High,0.0,%
2025-06-06 12:30:00,US,Non Farm Payrolls (May),USD,147.0,130.0,139.0,-8.0,High,-5.442,K
2025-06-11 12:30:00,US,Core CPI MoM (May),USD,0.2,0.3,0.1,-0.1,High,-50.0,%
2025-06-11 12:30:00,US,CPI MoM (May),USD,0.2,0.2,0.1,-0.1,High,-50.0,%
2025-06-11 12:30:00,US,Inflation Rate MoM (May),USD,0.2,0.2,0.1,-0.1,High,-50.0,%
2025-06-11 12:30:00,US,CPI YoY (May),USD,2.3,2.5,2.4,0.1,High,4.348,%
2025-06-11 12:30:00,US,Core Inflation Rate MoM (May),USD,0.2,0.3,0.1,-0.1,High,-50.0,%
2025-06-11 12:30:00,US,Core Inflation Rate YoY (May),USD,2.8,2.9,2.8,0.0,High,0.0,%
2025-06-11 12:30:00,US,Inflation Rate YoY (May),USD,2.3,2.5,2.4,0.1,High,4.348,%
2025-06-12 12:30:00,US,Producer Price Index MoM (May),USD,-0.2,0.2,0.1,0.3,High,150.0,%
2025-06-13 14:00:00,US,Michigan Consumer Sentiment (Jun),USD,52.2,53.5,60.5,8.3,High,15.9,
2025-06-17 12:30:00,US,Retail Sales MoM (May),USD,-0.1,-0.7,-0.9,-0.8,High,-800.0,%
2025-06-18 12:30:00,US,Building Permits (May),USD,1.422,1.43,1.393,-0.029,High,-2.039,M
2025-06-18 12:30:00,US,Housing Starts (May),USD,1.392,1.36,1.256,-0.136,High,-9.77,M
2025-06-18 18:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2025-06-18 18:00:00,US,Fed Interest Rate Decision,USD,4.5,4.5,4.5,0.0,High,0.0,%
2025-06-18 18:30:00,US,Press Conference,USD,,,,,High,,
2025-06-18 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2025-06-20 15:00:00,US,Monetary Policy Report,USD,,,,,High,,
2025-06-23 14:00:00,US,Existing Home Sales (May),USD,4.0,3.96,4.03,0.03,High,0.75,M
2025-06-24 14:00:00,US,CB Consumer Confidence (Jun),USD,98.4,99.4,93.0,-5.4,High,-5.488,
2025-06-24 14:00:00,US,Fed Chair Powell Testimony,USD,,,,,High,0.0,
2025-06-26 12:30:00,US,Gross Domestic Product QoQ (Q1),USD,2.4,-0.2,-0.5,-2.9,High,-120.833,%
2025-06-26 12:30:00,US,Durable Goods Orders MoM (May),USD,-6.6,8.5,16.4,23.0,High,348.485,%
2025-06-27 12:30:00,US,Personal Spending MoM (May),USD,0.2,0.1,-0.1,-0.3,High,-150.0,%
2025-06-27 12:30:00,US,Personal Income MoM (May),USD,0.7,0.3,-0.4,-1.1,High,-157.143,%
2025-06-27 12:30:00,US,Core PCE Price Index MoM (May),USD,0.1,0.1,0.2,0.1,High,100.0,%
2025-07-01 14:00:00,US,JOLTs Job Openings (May),USD,7.395,7.3,7.769,0.374,High,5.057,M
2025-07-01 14:00:00,US,ISM Manufacturing PMI (Jun),USD,48.5,48.8,49.0,0.5,High,1.031,
2025-07-03 12:30:00,US,Unemployment Rate (Jun),USD,4.2,4.3,4.1,-0.1,High,-2.381,%
2025-07-03 12:30:00,US,Non Farm Payrolls (Jun),USD,144.0,110.0,147.0,3.0,High,2.083,K
2025-07-03 14:00:00,US,ISM Non-Manufacturing PMI (Jun),USD,49.9,50.8,50.8,0.9,High,1.804,
2025-07-03 14:00:00,US,ISM Non-Manufacturing Prices (Jun),USD,68.7,68.9,67.5,-1.2,High,-1.747,
2025-07-03 14:00:00,US,ISM Services PMI (Jun),USD,49.9,50.5,50.8,0.9,High,1.804,
2025-07-09 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2025-07-15 12:30:00,US,Core CPI MoM (Jun),USD,0.1,0.3,0.2,0.1,High,100.0,%
2025-07-15 12:30:00,US,CPI YoY (Jun),USD,2.4,2.6,2.7,0.3,High,12.5,%
2025-07-15 12:30:00,US,Core Inflation Rate YoY (Jun),USD,2.8,3.0,2.9,0.1,High,3.571,%
2025-07-15 12:30:00,US,Core Inflation Rate MoM (Jun),USD,0.1,0.3,0.2,0.1,High,100.0,%
2025-07-15 12:30:00,US,Inflation Rate YoY (Jun),USD,2.4,2.7,2.7,0.3,High,12.5,%
2025-07-15 12:30:00,US,CPI MoM (Jun),USD,0.1,0.3,0.3,0.2,High,200.0,%
2025-07-15 12:30:00,US,Inflation Rate MoM (Jun),USD,0.1,0.3,0.3,0.2,High,200.0,%
2025-07-16 12:30:00,US,Producer Price Index MoM (Jun),USD,0.3,0.2,0.0,-0.3,High,-100.0,%
2025-07-17 12:30:00,US,Retail Sales MoM (Jun),USD,-0.9,0.1,0.6,1.5,High,166.667,%
2025-07-18 12:30:00,US,Building Permits (Jun),USD,1.394,1.39,1.397,0.003,High,0.215,M
2025-07-18 12:30:00,US,Housing Starts (Jun),USD,1.263,1.3,1.321,0.058,High,4.592,M
2025-07-18 14:00:00,US,Michigan Consumer Sentiment (Jul),USD,60.7,61.5,61.8,1.1,High,1.812,
2025-07-22 12:30:00,US,Fed Chair Powell Speech,USD,,,,,High,0.0,
2025-07-23 14:00:00,US,Existing Home Sales (Jun),USD,4.04,4.01,3.93,-0.11,High,-2.723,M
2025-07-25 12:30:00,US,Durable Goods Orders MoM (Jun),USD,16.5,-10.8,-9.3,-25.8,High,-156.364,%
2025-07-29 14:00:00,US,CB Consumer Confidence (Jul),USD,95.2,95.9,97.2,2.0,High,2.101,
2025-07-29 14:00:00,US,JOLTs Job Openings (Jun),USD,7.712,7.55,7.437,-0.275,High,-3.566,M
2025-07-30 12:30:00,US,Gross Domestic Product QoQ (Q2),USD,-0.5,2.5,3.0,3.5,High,700.0,%
2025-07-30 18:00:00,US,Fed Interest Rate Decision,USD,4.5,4.5,4.5,0.0,High,0.0,%
2025-07-30 18:00:00,US,FOMC Economic Projections,USD,,,,,High,,
2025-07-30 18:30:00,US,Press Conference,USD,,,,,High,,
2025-07-30 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2025-07-31 12:30:00,US,Personal Spending MoM (Jun),USD,0.0,0.4,0.3,0.3,High,0.0,%
2025-07-31 12:30:00,US,Personal Income MoM (Jun),USD,-0.4,0.2,0.3,0.7,High,175.0,%
2025-07-31 12:30:00,US,Core PCE Price Index MoM (Jun),USD,0.2,0.3,0.3,0.1,High,50.0,%
2025-08-01 12:30:00,US,Unemployment Rate (Jul),USD,4.1,4.2,4.2,0.1,High,2.439,%
2025-08-01 12:30:00,US,Non Farm Payrolls (Jul),USD,14.0,110.0,73.0,59.0,High,421.429,K
2025-08-01 14:00:00,US,ISM Manufacturing PMI (Jul),USD,49.0,49.5,48.0,-1.0,High,-2.041,
2025-08-05 07:00:00,US,ISM Non-Manufacturing Prices (Jul),USD,67.5,66.5,69.9,2.4,High,3.556,
2025-08-05 07:00:00,US,ISM Non-Manufacturing PMI (Jul),USD,50.8,51.5,50.1,-0.7,High,-1.378,
2025-08-05 14:00:00,US,ISM Services PMI (Jul),USD,50.8,51.5,50.1,-0.7,High,-1.378,
2025-08-12 05:30:00,US,Core CPI MoM (Jul),USD,0.2,0.3,0.3,0.1,High,50.0,%
2025-08-12 05:30:00,US,CPI YoY (Jul),USD,2.7,2.8,2.7,0.0,High,0.0,%
2025-08-12 05:30:00,US,CPI MoM (Jul),USD,0.3,0.2,0.2,-0.1,High,-33.333,%
2025-08-12 12:30:00,US,Inflation Rate MoM (Jul),USD,0.3,0.2,0.2,-0.1,High,-33.333,%
2025-08-12 12:30:00,US,Core Inflation Rate MoM (Jul),USD,0.2,0.3,0.3,0.1,High,50.0,%
2025-08-12 12:30:00,US,Core Inflation Rate YoY (Jul),USD,2.9,3.0,3.1,0.2,High,6.897,%
2025-08-12 12:30:00,US,Inflation Rate YoY (Jul),USD,2.7,2.8,2.7,0.0,High,0.0,%
2025-08-14 12:30:00,US,Producer Price Index MoM (Jul),USD,0.0,0.2,0.9,0.9,High,0.0,%
2025-08-15 12:30:00,US,Retail Sales MoM (Jul),USD,0.9,0.5,0.5,-0.4,High,-44.444,%
2025-08-19 12:30:00,US,Housing Starts (Jul),USD,1.358,1.29,1.428,0.07,High,5.155,M
2025-08-20 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2025-08-21 14:00:00,US,Existing Home Sales (Jul),USD,3.93,3.92,4.01,0.08,High,2.036,M
2025-08-22 14:00:00,US,Fed Chair Powell Speech,USD,,,,,High,0.0,
2025-08-26 07:00:00,US,CB Consumer Confidence (Aug),USD,98.7,96.4,97.4,-1.3,High,-1.317,
2025-08-26 12:30:00,US,Durable Goods Orders MoM (Jul),USD,-9.4,-4.0,-2.8,6.6,High,70.213,%
2025-08-29 12:30:00,US,Core PCE Price Index MoM (Jul),USD,0.3,0.3,0.3,0.0,High,0.0,%
2025-08-29 12:30:00,US,Personal Spending MoM (Jul),USD,0.4,0.5,0.5,0.1,High,25.0,%
2025-08-29 12:30:00,US,Personal Income MoM (Jul),USD,0.3,0.4,0.4,0.1,High,33.333,%
2025-09-02 14:00:00,US,ISM Manufacturing PMI (Aug),USD,48.0,49.0,48.7,0.7,High,1.458,
2025-09-03 14:00:00,US,JOLTs Job Openings (Jul),USD,7.357,7.4,7.181,-0.176,High,-2.392,M
2025-09-04 07:00:00,US,ISM Non-Manufacturing PMI (Aug),USD,50.1,50.9,52.0,1.9,High,3.792,
2025-09-04 07:00:00,US,ISM Non-Manufacturing Prices (Aug),USD,69.9,69.5,69.2,-0.7,High,-1.001,
2025-09-04 14:00:00,US,ISM Services PMI (Aug),USD,50.1,51.0,52.0,1.9,High,3.792,
2025-09-05 12:30:00,US,Unemployment Rate (Aug),USD,4.2,4.3,4.3,0.1,High,2.381,%
2025-09-05 12:30:00,US,Non Farm Payrolls (Aug),USD,79.0,75.0,22.0,-57.0,High,-72.152,K
2025-09-10 12:30:00,US,Producer Price Index MoM (Aug),USD,0.7,0.3,-0.1,-0.8,High,-114.286,%
2025-09-11 05:30:00,US,CPI MoM (Aug),USD,0.2,0.3,0.4,0.2,High,100.0,%
2025-09-11 05:30:00,US,Core CPI MoM (Aug),USD,0.3,0.3,0.3,0.0,High,0.0,%
2025-09-11 05:30:00,US,CPI YoY (Aug),USD,2.7,2.9,2.9,0.2,High,7.407,%
2025-09-11 12:30:00,US,Core Inflation Rate YoY (Aug),USD,3.1,3.1,3.1,0.0,High,0.0,%
2025-09-11 12:30:00,US,Core Inflation Rate MoM (Aug),USD,0.3,0.3,0.3,0.0,High,0.0,%
2025-09-11 12:30:00,US,Inflation Rate MoM (Aug),USD,0.2,0.3,0.4,0.2,High,100.0,%
2025-09-11 12:30:00,US,Inflation Rate YoY (Aug),USD,2.7,2.9,2.9,0.2,High,7.407,%
2025-09-16 12:30:00,US,Retail Sales MoM (Aug),USD,0.6,0.2,0.6,0.0,High,0.0,%
2025-09-17 11:30:00,US,Press Conference,USD,,,,,High,0.0,
2025-09-17 12:30:00,US,Housing Starts (Aug),USD,1.429,1.37,1.307,-0.122,High,-8.537,M
2025-09-17 18:00:00,US,Fed Interest Rate Decision,USD,4.5,4.25,4.25,-0.25,High,-5.556,%
2025-09-17 18:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2025-09-17 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2025-09-23 16:35:00,US,Fed Chair Powell Speech,USD,,,,,High,0.0,
2025-09-25 12:30:00,US,Durable Goods Orders MoM (Aug),USD,-2.7,-0.5,2.9,5.6,High,207.407,%
2025-09-25 12:30:00,US,GDP Growth Rate QoQ (Q2),USD,-0.6,3.3,3.8,4.4,High,733.333,%
2025-09-25 13:45:00,US,Existing Home Sales (Aug),USD,4.01,3.96,4.0,-0.01,High,-0.249,M
2025-09-26 12:30:00,US,Core PCE Price Index MoM (Aug),USD,0.2,0.2,0.2,0.0,High,0.0,%
2025-09-26 12:30:00,US,Personal Income MoM (Aug),USD,0.4,0.3,0.4,0.0,High,0.0,%
2025-09-26 12:30:00,US,Personal Spending MoM (Aug),USD,0.5,0.5,0.6,0.1,High,20.0,%
2025-09-30 07:00:00,US,CB Consumer Confidence (Sep),USD,97.8,96.0,94.2,-3.6,High,-3.681,
2025-09-30 14:00:00,US,JOLTs Job Openings (Aug),USD,7.208,7.2,7.227,0.019,High,0.264,M
2025-10-01 14:00:00,US,ISM Manufacturing PMI (Sep),USD,48.7,49.0,49.1,0.4,High,0.821,
2025-10-03 07:00:00,US,ISM Non-Manufacturing PMI (Sep),USD,52.0,51.8,50.0,-2.0,High,-3.846,
2025-10-03 07:00:00,US,ISM Non-Manufacturing Prices (Sep),USD,69.2,68.0,69.4,0.2,High,0.289,
2025-10-03 14:00:00,US,ISM Services PMI (Sep),USD,52.0,51.7,50.0,-2.0,High,-3.846,
2025-10-08 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2025-10-14 16:20:00,US,Fed Chair Powell Speech,USD,,,,,High,0.0,
2025-10-23 14:00:00,US,Existing Home Sales (Sep),USD,4.0,4.1,4.06,0.06,High,1.5,M
2025-10-24 05:30:00,US,Core CPI MoM (Sep),USD,0.3,0.3,0.2,-0.1,High,-33.333,%
2025-10-24 05:30:00,US,CPI MoM (Sep),USD,0.4,0.4,0.3,-0.1,High,-25.0,%
2025-10-24 05:30:00,US,CPI YoY (Sep),USD,2.9,3.1,3.0,0.1,High,3.448,%
2025-10-24 12:30:00,US,Inflation Rate MoM (Sep),USD,0.4,0.4,0.3,-0.1,High,-25.0,%
2025-10-24 12:30:00,US,Core Inflation Rate MoM (Sep),USD,0.3,0.3,0.2,-0.1,High,-33.333,%
2025-10-24 12:30:00,US,Inflation Rate YoY (Sep),USD,2.9,3.1,3.0,0.1,High,3.448,%
2025-10-24 12:30:00,US,Core Inflation Rate YoY (Sep),USD,3.1,3.1,3.0,-0.1,High,-3.226,%
2025-10-28 07:00:00,US,CB Consumer Confidence (Oct),USD,95.6,93.4,94.6,-1.0,High,-1.046,
2025-10-29 11:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2025-10-29 11:30:00,US,Press Conference,USD,,,,,High,0.0,
2025-10-29 18:00:00,US,Fed Interest Rate Decision,USD,4.25,4.0,4.0,-0.25,High,-5.882,%
2025-10-29 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2025-11-03 15:00:00,US,ISM Manufacturing PMI (Oct),USD,49.1,49.5,48.7,-0.4,High,-0.815,
2025-11-05 09:00:00,US,ISM Non-Manufacturing Prices (Oct),USD,69.4,68.0,70.0,0.6,High,0.865,
2025-11-05 09:00:00,US,ISM Non-Manufacturing PMI (Oct),USD,50.0,50.7,52.4,2.4,High,4.8,
2025-11-05 15:00:00,US,ISM Services PMI (Oct),USD,50.0,50.8,52.4,2.4,High,4.8,
2025-11-07 13:30:00,US,Unemployment Rate (Oct),USD,,4.4,,,High,0.0,%
2025-11-07 15:00:00,US,Michigan Consumer Sentiment (Nov),USD,53.6,53.2,50.3,-3.3,High,-6.157,
2025-11-13 13:30:00,US,CPI YoY (Oct),USD,3.0,,,,High,0.0,%
2025-11-13 13:30:00,US,Core Inflation Rate YoY (Oct),USD,3.0,3.0,,,High,0.0,%
2025-11-13 13:30:00,US,Inflation Rate YoY (Oct),USD,3.0,3.0,,,High,0.0,%
2025-11-13 13:30:00,US,Inflation Rate MoM (Oct),USD,0.3,0.2,,,High,0.0,%
2025-11-13 13:30:00,US,Core Inflation Rate MoM (Oct),USD,0.2,0.3,,,High,0.0,%
2025-11-19 19:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2025-11-20 13:30:00,US,Non Farm Payrolls (Sep),USD,-4.0,50.0,119.0,123.0,High,3075.0,K
2025-11-20 13:30:00,US,Unemployment Rate (Sep),USD,4.3,4.3,4.4,0.1,High,2.326,%
2025-11-20 15:00:00,US,Existing Home Sales (Oct),USD,4.05,4.08,4.1,0.05,High,1.235,M
2025-11-25 09:00:00,US,CB Consumer Confidence (Nov),USD,95.5,93.5,88.7,-6.8,High,-7.12,
2025-11-25 13:30:00,US,Producer Price Index MoM (Sep),USD,-0.1,0.3,0.3,0.4,High,400.0,%
2025-11-25 13:30:00,US,Retail Sales MoM (Sep),USD,0.6,0.4,0.2,-0.4,High,-66.667,%
2025-11-26 13:30:00,US,Goods Trade Balance (Oct),USD,,-89.0,,,High,0.0,B
2025-11-26 13:30:00,US,Durable Goods Orders MoM (Sep),USD,3.0,0.3,0.5,-2.5,High,-83.333,%
2025-12-01 15:00:00,US,ISM Manufacturing PMI (Nov),USD,48.7,48.6,48.2,-0.5,High,-1.027,
2025-12-03 09:00:00,US,ISM Non-Manufacturing Prices (Nov),USD,70.0,68.0,65.4,-4.6,High,-6.571,
2025-12-03 09:00:00,US,ISM Non-Manufacturing PMI (Nov),USD,52.4,52.0,52.6,0.2,High,0.382,
2025-12-03 15:00:00,US,ISM Services PMI (Nov),USD,52.4,52.1,52.6,0.2,High,0.382,
2025-12-05 15:00:00,US,Personal Income MoM (Sep),USD,0.4,0.3,0.4,0.0,High,0.0,%
2025-12-05 15:00:00,US,Core PCE Price Index MoM (Sep),USD,0.2,0.2,0.2,0.0,High,0.0,%
2025-12-05 15:00:00,US,Personal Spending MoM (Sep),USD,0.5,0.3,0.3,-0.2,High,-40.0,%
2025-12-09 15:00:00,US,JOLTs Job Openings (Sep),USD,7.227,7.2,7.658,0.431,High,5.964,M
2025-12-09 15:00:00,US,JOLTs Job Openings (Oct),USD,7.658,7.0,7.67,0.012,High,0.157,M
2025-12-10 13:30:00,US,Press Conference,USD,,,,,High,0.0,
2025-12-10 19:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2025-12-10 19:00:00,US,Fed Interest Rate Decision,USD,4.0,3.75,3.75,-0.25,High,-6.25,%
2025-12-10 19:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2025-12-16 13:30:00,US,Non Farm Payrolls (Oct),USD,108.0,55.0,-105.0,-213.0,High,-197.222,K
2025-12-16 13:30:00,US,Unemployment Rate (Nov),USD,4.4,4.4,4.6,0.2,High,4.545,%
2025-12-16 13:30:00,US,Non Farm Payrolls (Nov),USD,-105.0,50.0,64.0,169.0,High,160.952,K
2025-12-18 07:30:00,US,CPI YoY (Nov),USD,3.0,3.1,2.7,-0.3,High,-10.0,%
2025-12-18 13:30:00,US,Core Inflation Rate YoY (Nov),USD,,3.0,2.6,,High,0.0,%
2025-12-18 13:30:00,US,Inflation Rate MoM (Nov),USD,,0.3,,,High,0.0,%
2025-12-18 13:30:00,US,Core Inflation Rate MoM (Nov),USD,,0.3,,,High,0.0,%
2025-12-18 13:30:00,US,Core CPI MoM (Nov),USD,0.2,0.3,,,High,0.0,%
2025-12-18 13:30:00,US,Inflation Rate YoY (Nov),USD,,3.1,2.7,,High,0.0,%
2025-12-19 15:00:00,US,Existing Home Sales (Nov),USD,4.11,4.2,4.13,0.02,High,0.487,M
2025-12-20 02:00:00,US,US President Trump Speech,USD,,,,,High,0.0,
2025-12-23 09:00:00,US,CB Consumer Confidence (Dec),USD,92.9,91.7,89.1,-3.8,High,-4.09,
2025-12-23 13:30:00,US,Durable Goods Orders MoM (Oct),USD,0.7,-1.5,-2.2,-2.9,High,-414.286,%
2025-12-23 13:30:00,US,Core PCE Price Index MoM (Oct),USD,0.2,,,,High,0.0,%
2025-12-23 13:30:00,US,GDP Growth Rate QoQ (Q3),USD,3.8,3.3,4.3,0.5,High,13.158,%
2025-12-29 13:30:00,US,Goods Trade Balance (Nov),USD,,-86.0,,,High,0.0,B
2025-12-30 19:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2026-01-05 15:00:00,US,ISM Manufacturing PMI (Dec),USD,48.2,48.3,47.9,-0.3,High,-0.622,
2026-01-07 15:00:00,US,ISM Services PMI (Dec),USD,52.6,52.3,54.4,1.8,High,3.422,
2026-01-07 15:00:00,US,JOLTs Job Openings (Nov),USD,7.449,7.6,7.146,-0.303,High,-4.068,M
2026-01-07 15:00:00,US,ISM Non-Manufacturing PMI (Dec),USD,52.6,52.2,54.4,1.8,High,3.422,
2026-01-07 15:00:00,US,ISM Non-Manufacturing Prices (Dec),USD,65.4,64.9,64.3,-1.1,High,-1.682,
2026-01-09 13:30:00,US,Non Farm Payrolls (Dec),USD,56.0,60.0,50.0,-6.0,High,-10.714,K
2026-01-09 13:30:00,US,Unemployment Rate (Dec),USD,4.5,4.5,4.4,-0.1,High,-2.222,%
2026-01-09 13:30:00,US,Housing Starts (Sep),USD,1.291,1.33,1.306,0.015,High,1.162,M
2026-01-09 13:30:00,US,Housing Starts (Oct),USD,1.306,1.33,1.246,-0.06,High,-4.594,M
2026-01-13 13:30:00,US,Core Inflation Rate YoY (Dec),USD,2.6,2.7,2.6,0.0,High,0.0,%
2026-01-13 13:30:00,US,CPI MoM (Oct),USD,0.3,,,,High,0.0,%
2026-01-13 13:30:00,US,Inflation Rate YoY (Dec),USD,2.7,2.7,2.7,0.0,High,0.0,%
2026-01-13 13:30:00,US,CPI MoM (Dec),USD,0.3,0.3,0.3,0.0,High,0.0,%
2026-01-13 13:30:00,US,Core Inflation Rate MoM (Dec),USD,,0.3,0.2,,High,0.0,%
2026-01-13 13:30:00,US,Core CPI MoM (Dec),USD,0.2,0.3,0.2,0.0,High,0.0,%
2026-01-13 13:30:00,US,CPI YoY (Dec),USD,2.7,2.7,2.7,0.0,High,0.0,%
2026-01-13 13:30:00,US,Inflation Rate MoM (Dec),USD,,0.3,0.3,,High,0.0,%
2026-01-13 13:30:00,US,Core CPI MoM (Oct),USD,0.2,,,,High,0.0,%
2026-01-14 13:30:00,US,Producer Price Index MoM (Oct),USD,0.6,0.3,0.1,-0.5,High,-83.333,%
2026-01-14 13:30:00,US,Retail Sales MoM (Nov),USD,-0.1,0.4,0.6,0.7,High,700.0,%
2026-01-14 13:30:00,US,Producer Price Index MoM (Nov),USD,0.1,0.2,0.2,0.1,High,100.0,%
2026-01-14 15:00:00,US,Existing Home Sales (Dec),USD,4.14,4.21,4.35,0.21,High,5.072,M
2026-01-22 13:30:00,US,Gross Domestic Product QoQ (Q3),USD,3.8,4.3,4.4,0.6,High,15.789,%
2026-01-22 15:00:00,US,Core PCE Price Index MoM (Nov),USD,0.2,0.2,0.2,0.0,High,0.0,%
2026-01-22 15:00:00,US,Personal Income MoM (Nov),USD,0.1,0.4,0.3,0.2,High,200.0,%
2026-01-22 15:00:00,US,Personal Income MoM (Oct),USD,0.4,0.3,0.1,-0.3,High,-75.0,%
2026-01-22 15:00:00,US,Personal Spending MoM (Nov),USD,0.5,0.5,0.5,0.0,High,0.0,%
2026-01-22 15:00:00,US,Personal Spending MoM (Oct),USD,0.4,0.1,0.5,0.1,High,25.0,%
2026-01-26 13:30:00,US,Durable Goods Orders MoM (Nov),USD,-2.1,3.7,5.3,7.4,High,352.381,%
2026-01-27 15:00:00,US,CB Consumer Confidence (Jan),USD,94.2,90.6,84.5,-9.7,High,-10.297,
2026-01-28 19:00:00,US,Fed Interest Rate Decision,USD,3.75,3.75,3.75,0.0,High,0.0,%
2026-01-28 19:00:00,US,FOMC Economic Projections,USD,,,,,High,,
2026-01-28 19:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2026-01-28 19:30:00,US,Press Conference,USD,,,,,High,,
2026-01-30 13:30:00,US,Producer Price Index MoM (Dec),USD,0.2,0.2,0.5,0.3,High,150.0,%
2026-02-02 15:00:00,US,ISM Manufacturing PMI (Jan),USD,47.9,48.5,52.6,4.7,High,9.812,
2026-02-04 15:00:00,US,ISM Services PMI (Jan),USD,53.8,53.5,53.8,0.0,High,0.0,
2026-02-04 15:00:00,US,ISM Non-Manufacturing PMI (Jan),USD,53.8,53.5,53.8,0.0,High,0.0,
2026-02-04 15:00:00,US,ISM Non-Manufacturing Prices (Jan),USD,65.1,65.0,66.6,1.5,High,2.304,
2026-02-05 15:00:00,US,JOLTs Job Openings (Dec),USD,6.928,7.2,6.542,-0.386,High,-5.572,M
2026-02-11 13:30:00,US,Unemployment Rate (Jan),USD,4.4,4.4,4.3,-0.1,High,-2.273,%
2026-02-11 13:30:00,US,Non Farm Payrolls (Jan),USD,48.0,70.0,130.0,82.0,High,170.833,K
2026-02-12 15:00:00,US,Existing Home Sales (Jan),USD,4.27,4.18,3.91,-0.36,High,-8.431,M
2026-02-13 13:30:00,US,CPI YoY (Jan),USD,2.7,2.5,2.4,-0.3,High,-11.111,%
2026-02-13 13:30:00,US,Core Inflation Rate MoM (Jan),USD,0.2,0.3,0.3,0.1,High,50.0,%
2026-02-13 13:30:00,US,CPI MoM (Jan),USD,0.3,0.3,0.2,-0.1,High,-33.333,%
2026-02-13 13:30:00,US,Inflation Rate MoM (Jan),USD,0.3,0.3,0.2,-0.1,High,-33.333,%
2026-02-13 13:30:00,US,Core Inflation Rate YoY (Jan),USD,2.6,2.5,2.5,-0.1,High,-3.846,%
2026-02-13 13:30:00,US,Inflation Rate YoY (Jan),USD,2.7,2.5,2.4,-0.3,High,-11.111,%
2026-02-18 13:30:00,US,Housing Starts (Nov),USD,1.272,1.27,1.322,0.05,High,3.931,M
2026-02-18 13:30:00,US,Durable Goods Orders MoM (Dec),USD,5.4,-2.0,-1.4,-6.8,High,-125.926,%
2026-02-18 13:30:00,US,Housing Starts (Dec),USD,1.322,1.33,1.404,0.082,High,6.203,M
2026-02-18 19:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2026-02-20 13:30:00,US,Personal Spending MoM (Dec),USD,0.4,0.4,0.4,0.0,High,0.0,%
2026-02-20 13:30:00,US,Personal Income MoM (Dec),USD,0.4,0.3,0.3,-0.1,High,-25.0,%
2026-02-20 13:30:00,US,Core PCE Price Index MoM (Dec),USD,0.2,0.3,0.4,0.2,High,100.0,%
2026-02-24 15:00:00,US,CB Consumer Confidence (Feb),USD,89.0,87.4,91.2,2.2,High,2.472,
2026-02-27 13:30:00,US,Producer Price Index MoM (Jan),USD,0.4,0.3,0.5,0.1,High,25.0,%
2026-03-02 15:00:00,US,ISM Manufacturing PMI (Feb),USD,52.6,51.8,52.4,-0.2,High,-0.38,
2026-03-04 15:00:00,US,ISM Services PMI (Feb),USD,53.8,53.5,56.1,2.3,High,4.275,
