symbol,date,open,high,low,close,volume
EURUSD,2025-04-18,1.13611,1.13971,1.13568,1.13893,284300
EURUSD,2025-04-17,1.13981,1.1409,1.13348,1.13611,771944
EURUSD,2025-04-16,1.12789,1.14125,1.12781,1.13981,454809
EURUSD,2025-04-15,1.13499,1.13787,1.12637,1.12789,381700
EURUSD,2025-04-14,1.13208,1.14242,1.12956,1.13499,532319
EURUSD,2025-04-11,1.11982,1.14736,1.11873,1.13583,1027977
EURUSD,2025-04-10,1.09449,1.12414,1.09426,1.11982,1354858
EURUSD,2025-04-09,1.09533,1.10948,1.09126,1.09449,1004435
EURUSD,2025-04-08,1.09055,1.09916,1.08877,1.09533,561201
EURUSD,2025-04-07,1.08878,1.10497,1.08778,1.09055,910758
EURUSD,2025-04-04,1.10513,1.11074,1.09236,1.09625,840008
EURUSD,2025-04-03,1.08489,1.1145,1.08045,1.10513,1239182
EURUSD,2025-04-02,1.07925,1.09241,1.07799,1.08489,261025
EURUSD,2025-04-01,1.08147,1.08297,1.07779,1.07925,212621
EURUSD,2025-03-31,1.08175,1.0849,1.07836,1.08147,242168
EURUSD,2025-03-30,1.08239,1.08485,1.07857,1.08239,5349324
EURUSD,2025-03-28,1.08006,1.08444,1.07634,1.08217,191891
EURUSD,2025-03-27,1.07528,1.08209,1.07324,1.08006,216988
EURUSD,2025-03-26,1.07902,1.08025,1.07436,1.07528,198580
EURUSD,2025-03-25,1.08003,1.08299,1.07765,1.07902,190780
EURUSD,2025-03-24,1.08122,1.08578,1.07812,1.08003,231952
EURUSD,2025-03-21,1.08473,1.08611,1.07958,1.08115,191986
EURUSD,2025-03-20,1.09009,1.09169,1.08144,1.08473,219532
EURUSD,2025-03-19,1.09439,1.09457,1.08601,1.09009,237572
EURUSD,2025-03-18,1.09217,1.09544,1.08921,1.09439,207745
EURUSD,2025-03-17,1.08753,1.09294,1.08682,1.09217,210016
EURUSD,2025-03-14,1.08507,1.09121,1.08302,1.08751,280118
EURUSD,2025-03-13,1.08873,1.08968,1.08221,1.08507,307127
EURUSD,2025-03-12,1.09181,1.09306,1.08752,1.08873,318918
EURUSD,2025-03-11,1.08341,1.09469,1.08284,1.09181,338200
EURUSD,2025-03-10,1.08304,1.08743,1.08045,1.08341,339139
EURUSD,2025-03-07,1.07841,1.08883,1.07788,1.08313,369544
EURUSD,2025-03-06,1.07874,1.08534,1.07652,1.07841,435974
EURUSD,2025-03-05,1.06248,1.07964,1.06016,1.07874,476204
EURUSD,2025-03-04,1.04863,1.06273,1.04707,1.06248,387091
EURUSD,2025-03-03,1.04022,1.05038,1.03882,1.04863,324195
EURUSD,2025-02-28,1.03975,1.04196,1.03595,1.03738,284056
EURUSD,2025-02-27,1.04838,1.04922,1.03963,1.03975,273940
EURUSD,2025-02-26,1.05125,1.05284,1.04746,1.04838,271351
EURUSD,2025-02-25,1.04672,1.0519,1.04559,1.05125,249763
EURUSD,2025-02-24,1.04695,1.05279,1.04524,1.04672,274090
EURUSD,2025-02-21,1.05007,1.05053,1.04491,1.04561,232584
EURUSD,2025-02-20,1.04221,1.05031,1.04182,1.05007,221065
EURUSD,2025-02-19,1.04455,1.0461,1.04004,1.04221,208868
EURUSD,2025-02-18,1.04836,1.0486,1.04347,1.04455,195425
EURUSD,2025-02-17,1.04832,1.0506,1.04666,1.04836,152602
EURUSD,2025-02-14,1.04635,1.05139,1.04467,1.0487,239494
EURUSD,2025-02-13,1.03818,1.04671,1.03725,1.04635,351112
EURUSD,2025-02-12,1.03607,1.04295,1.03165,1.03818,310135
EURUSD,2025-02-11,1.03063,1.03812,1.02917,1.03607,207487
EURUSD,2025-02-10,1.02863,1.03361,1.02821,1.03063,193946
EURUSD,2025-02-07,1.03826,1.04109,1.03044,1.03254,325780
EURUSD,2025-02-06,1.04023,1.04051,1.03521,1.03826,230776
EURUSD,2025-02-05,1.03778,1.04423,1.03694,1.04023,264655
EURUSD,2025-02-04,1.03432,1.03873,1.02713,1.03778,301639
EURUSD,2025-02-03,1.02325,1.03496,1.02098,1.03432,568532
EURUSD,2025-01-31,1.03891,1.04336,1.03495,1.0356,371072
EURUSD,2025-01-30,1.04207,1.04672,1.03857,1.03891,291474
EURUSD,2025-01-29,1.04299,1.04433,1.03819,1.04207,299291
EURUSD,2025-01-28,1.04914,1.04924,1.04133,1.04299,279624
EURUSD,2025-01-27,1.04742,1.05329,1.04534,1.04914,300468
EURUSD,2025-01-24,1.04148,1.05211,1.04112,1.04918,299680
EURUSD,2025-01-23,1.04081,1.04376,1.03713,1.04148,271236
EURUSD,2025-01-22,1.04242,1.04571,1.03916,1.04081,246906
EURUSD,2025-01-21,1.04159,1.0435,1.03413,1.04242,359496
EURUSD,2025-01-20,1.02792,1.04342,1.02659,1.04159,320143
EURUSD,2025-01-17,1.02962,1.03304,1.02648,1.02669,241237
EURUSD,2025-01-16,1.02885,1.03148,1.02599,1.02962,271792
EURUSD,2025-01-15,1.03072,1.03541,1.02582,1.02885,269626
EURUSD,2025-01-14,1.02441,1.03082,1.0238,1.03072,281451
EURUSD,2025-01-13,1.02355,1.02497,1.01766,1.02441,266688
EURUSD,2025-01-10,1.02986,1.03117,1.02111,1.02398,313329
EURUSD,2025-01-09,1.0318,1.03211,1.02832,1.02986,174395
EURUSD,2025-01-08,1.03394,1.03573,1.02727,1.0318,275979
EURUSD,2025-01-07,1.03893,1.04341,1.03391,1.03394,265941
EURUSD,2025-01-06,1.03017,1.04365,1.02941,1.03893,340636
EURUSD,2025-01-03,1.0261,1.03096,1.02568,1.03079,198058
EURUSD,2025-01-02,1.03549,1.03721,1.02225,1.0261,251305
